workload,seed,query_id,algorithm,latency_ms,recall_at_10,valid_result_rate,exact_subset_size,subset_size_estimate,subset_estimate_error,estimate_num_cells,estimate_avg_cell_size,query_window_width,price_range_width,category_present,candidate_count,filtered_out_count,visited_partitions,ann_expansion_rounds,exact_distance_computations,planner_type,planner_mode,planner_feature_subset_size,planner_feature_num_cells,planner_feature_avg_cell_size,planner_feature_query_window_width,planner_feature_price_range_width,planner_feature_category_present,planner_feature_active_records,planner_feature_tombstoned_records,planner_feature_tombstone_ratio,planner_feature_open_ended_fraction,planner_feature_fragmentation_score,best_mode,best_mode_latency_ms,best_mode_recall_at_10,planner_matched_best_mode,planner_latency_regret,planner_recall_gap,active_records,tombstoned_records,tombstone_ratio,rebuild_count,cell_rebuild_count,maintenance_rebuild_count,maintenance_cell_rebuild_count,compaction_count,deleted_record_count,expired_record_count,open_ended_fraction,index_visible_size
static_n5000_d32,11,99,partition_ann,0.20000000949949026,1.0,1.0,23,22.701250423065943,0.01298911204061117,16,1.875,18,9.71717955142654,0,30,7,16,0,23,,,,,,,,0,,,,,,partition_ann,0.20000000949949026,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,99,hybrid,0.410800043027848,1.0,1.0,23,22.701250423065943,0.01298911204061117,16,1.875,18,9.71717955142654,0,23,4977,0,0,23,RuleBasedPlanner,exact,22.701250423065943,16,1.875,18,9.71717955142654,0,5000,0,0.0,0.0,0.7048069908846503,partition_ann,0.20000000949949026,1.0,0,1.0540001175794695,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,100,exact,0.42729999404400587,1.0,1.0,37,41.45011411597358,0.12027335448577234,26,2.576923076923077,18,9.717179551426547,0,37,4963,0,0,37,,,,,,,,0,,,,,,partition_ann,0.24429999757558107,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,100,global_filter,2.520499983802438,0.2,1.0,37,41.45011411597358,0.12027335448577234,26,2.576923076923077,18,9.717179551426547,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.24429999757558107,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,100,partition_ann,0.24429999757558107,1.0,1.0,37,41.45011411597358,0.12027335448577234,26,2.576923076923077,18,9.717179551426547,0,67,30,26,0,37,,,,,,,,0,,,,,,partition_ann,0.24429999757558107,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,100,hybrid,0.2319000195711851,1.0,1.0,37,41.45011411597358,0.12027335448577234,26,2.576923076923077,18,9.717179551426547,0,67,30,26,0,37,RuleBasedPlanner,partition_ann,41.45011411597358,26,2.576923076923077,18,9.717179551426547,0,5000,0,0.0,0.0,0.6272600342487457,partition_ann,0.24429999757558107,1.0,1,-0.050757176125471225,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,101,exact,0.40040002204477787,1.0,1.0,1,1.6271929458421686,0.6271929458421686,2,2.0,18,9.717179551426547,1,1,4999,0,0,1,,,,,,,,0,,,,,,partition_ann,0.1018000184558332,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,101,global_filter,3.15140001475811,1.0,1.0,1,1.6271929458421686,0.6271929458421686,2,2.0,18,9.717179551426547,1,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.1018000184558332,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,101,partition_ann,0.1018000184558332,1.0,1.0,1,1.6271929458421686,0.6271929458421686,2,2.0,18,9.717179551426547,1,4,3,2,0,1,,,,,,,,0,,,,,,partition_ann,0.1018000184558332,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,101,hybrid,0.40900002932175994,1.0,1.0,1,1.6271929458421686,0.6271929458421686,2,2.0,18,9.717179551426547,1,1,4999,0,0,1,RuleBasedPlanner,exact,1.6271929458421686,2,2.0,18,9.717179551426547,1,5000,0,0.0,0.0,1.2291105397859758,partition_ann,0.1018000184558332,1.0,0,3.0176812885275464,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,102,exact,0.37019996671006083,1.0,1.0,3,3.0,0.0,2,2.0,18,9.71717955142654,1,3,4997,0,0,3,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,102,global_filter,2.4753999896347523,0.3333333333333333,1.0,3,3.0,0.0,2,2.0,18,9.71717955142654,1,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,102,partition_ann,0.0947999651543796,1.0,1.0,3,3.0,0.0,2,2.0,18,9.71717955142654,1,4,1,2,0,3,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,102,hybrid,0.3755000070668757,1.0,1.0,3,3.0,0.0,2,2.0,18,9.71717955142654,1,3,4997,0,0,3,RuleBasedPlanner,exact,3.0,2,2.0,18,9.71717955142654,1,5000,0,0.0,0.0,0.6666666666666666,partition_ann,0.0947999651543796,1.0,0,2.9609719946139474,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,103,exact,0.4178999806754291,1.0,1.0,38,33.36082877558181,0.12208345327416294,24,2.5416666666666665,18,9.71717955142654,0,38,4962,0,0,38,,,,,,,,0,,,,,,partition_ann,0.24309998843818903,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,103,global_filter,2.7045999886468053,0.1,1.0,38,33.36082877558181,0.12208345327416294,24,2.5416666666666665,18,9.71717955142654,0,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.24309998843818903,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,103,partition_ann,0.24309998843818903,1.0,1.0,38,33.36082877558181,0.12208345327416294,24,2.5416666666666665,18,9.71717955142654,0,61,23,24,0,38,,,,,,,,0,,,,,,partition_ann,0.24309998843818903,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,103,hybrid,0.21440000273287296,1.0,1.0,38,33.36082877558181,0.12208345327416294,24,2.5416666666666665,18,9.71717955142654,0,61,23,24,0,38,RuleBasedPlanner,partition_ann,33.36082877558181,24,2.5416666666666665,18,9.71717955142654,0,5000,0,0.0,0.0,0.7194065879312509,partition_ann,0.24309998843818903,1.0,1,-0.11805835898924104,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,104,exact,0.3581999917514622,1.0,1.0,1,1.2449489232721547,0.24494892327215467,1,2.0,18,9.717179551426547,1,1,4999,0,0,1,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,104,global_filter,2.633199968840927,1.0,1.0,1,1.2449489232721547,0.24494892327215467,1,2.0,18,9.717179551426547,1,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,104,partition_ann,0.0947999651543796,1.0,1.0,1,1.2449489232721547,0.24494892327215467,1,2.0,18,9.717179551426547,1,2,1,1,0,1,,,,,,,,0,,,,,,partition_ann,0.0947999651543796,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,104,hybrid,0.3826000029221177,1.0,1.0,1,1.2449489232721547,0.24494892327215467,1,2.0,18,9.717179551426547,1,1,4999,0,0,1,RuleBasedPlanner,exact,1.2449489232721547,1,2.0,18,9.717179551426547,1,5000,0,0.0,0.0,0.8032458049537129,partition_ann,0.0947999651543796,1.0,0,3.0358664931897628,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,105,exact,0.44269999489188194,1.0,1.0,44,44.0,0.0,28,1.9642857142857142,18,9.71717955142654,0,44,4956,0,0,44,,,,,,,,0,,,,,,partition_ann,0.27439999394118786,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,105,global_filter,2.944100007880479,0.4,1.0,44,44.0,0.0,28,1.9642857142857142,18,9.71717955142654,0,200,196,0,5,4,,,,,,,,0,,,,,,partition_ann,0.27439999394118786,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,105,partition_ann,0.27439999394118786,1.0,1.0,44,44.0,0.0,28,1.9642857142857142,18,9.71717955142654,0,55,11,28,0,44,,,,,,,,0,,,,,,partition_ann,0.27439999394118786,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,105,hybrid,0.2663999912329018,1.0,1.0,44,44.0,0.0,28,1.9642857142857142,18,9.71717955142654,0,55,11,28,0,44,RuleBasedPlanner,partition_ann,44.0,28,1.9642857142857142,18,9.71717955142654,0,5000,0,0.0,0.0,0.6363636363636364,partition_ann,0.27439999394118786,1.0,1,-0.02915452946402283,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,106,exact,0.4181999829597771,1.0,1.0,47,45.64447679116613,0.028840919336890907,27,2.074074074074074,18,9.71717955142654,0,47,4953,0,0,47,,,,,,,,0,,,,,,partition_ann,0.22680003894492984,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,106,global_filter,2.7205999940633774,0.2,1.0,47,45.64447679116613,0.028840919336890907,27,2.074074074074074,18,9.71717955142654,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.22680003894492984,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,106,partition_ann,0.22680003894492984,1.0,1.0,47,45.64447679116613,0.028840919336890907,27,2.074074074074074,18,9.71717955142654,0,56,9,27,0,47,,,,,,,,0,,,,,,partition_ann,0.22680003894492984,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,106,hybrid,0.20279997261241078,1.0,1.0,47,45.64447679116613,0.028840919336890907,27,2.074074074074074,18,9.71717955142654,0,56,9,27,0,47,RuleBasedPlanner,partition_ann,45.64447679116613,27,2.074074074074074,18,9.71717955142654,0,5000,0,0.0,0.0,0.5915283052433955,partition_ann,0.22680003894492984,1.0,1,-0.10582038012059866,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,107,exact,0.3394000232219696,1.0,1.0,0,0,0.0,0,0.0,18,9.71717955142654,1,0,5000,0,0,0,,,,,,,,0,,,,,,partition_ann,0.06930000381544232,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,107,global_filter,2.5413999683223665,1.0,1.0,0,0,0.0,0,0.0,18,9.71717955142654,1,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.06930000381544232,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,107,partition_ann,0.06930000381544232,1.0,1.0,0,0,0.0,0,0.0,18,9.71717955142654,1,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.06930000381544232,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,107,hybrid,0.35119999665766954,1.0,1.0,0,0,0.0,0,0.0,18,9.71717955142654,1,0,5000,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,9.71717955142654,1,5000,0,0.0,0.0,0.0,partition_ann,0.06930000381544232,1.0,0,4.067820740572754,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,108,exact,0.4144000122323632,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,40,4960,0,0,40,,,,,,,,0,,,,,,partition_ann,0.2701000194065273,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,108,global_filter,2.6051000459119678,0.2,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.2701000194065273,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,108,partition_ann,0.2701000194065273,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,93,53,36,0,40,,,,,,,,0,,,,,,partition_ann,0.2701000194065273,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,108,hybrid,0.2557000261731446,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,93,53,36,0,40,RuleBasedPlanner,partition_ann,41.339623358057246,36,2.5833333333333335,18,9.717179551426547,0,5000,0,0.0,0.0,0.8708352199581293,partition_ann,0.2701000194065273,1.0,1,-0.05331355867734791,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,109,exact,0.4352999967522919,1.0,1.0,44,44.13857612788943,0.003149457452032484,34,2.2058823529411766,18,9.717179551426547,0,44,4956,0,0,44,,,,,,,,0,,,,,,partition_ann,0.2941000275313854,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,109,global_filter,2.625000022817403,0.6,1.0,44,44.13857612788943,0.003149457452032484,34,2.2058823529411766,18,9.717179551426547,0,200,194,0,5,6,,,,,,,,0,,,,,,partition_ann,0.2941000275313854,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,109,partition_ann,0.2941000275313854,1.0,1.0,44,44.13857612788943,0.003149457452032484,34,2.2058823529411766,18,9.717179551426547,0,75,31,34,0,44,,,,,,,,0,,,,,,partition_ann,0.2941000275313854,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,109,hybrid,0.27009996119886637,1.0,1.0,44,44.13857612788943,0.003149457452032484,34,2.2058823529411766,18,9.717179551426547,0,75,31,34,0,44,RuleBasedPlanner,partition_ann,44.13857612788943,34,2.2058823529411766,18,9.717179551426547,0,5000,0,0.0,0.0,0.7703012417411611,partition_ann,0.2941000275313854,1.0,1,-0.08160511419863041,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,110,exact,0.4248999757692218,1.0,1.0,41,41.211790120811976,0.005165612702731125,24,2.0416666666666665,18,9.717179551426547,0,41,4959,0,0,41,,,,,,,,0,,,,,,partition_ann,0.21999998716637492,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,110,global_filter,2.4204000364989042,0.0,1.0,41,41.211790120811976,0.005165612702731125,24,2.0416666666666665,18,9.717179551426547,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.21999998716637492,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,110,partition_ann,0.21999998716637492,1.0,1.0,41,41.211790120811976,0.005165612702731125,24,2.0416666666666665,18,9.717179551426547,0,49,8,24,0,41,,,,,,,,0,,,,,,partition_ann,0.21999998716637492,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,110,hybrid,0.2055000513792038,1.0,1.0,41,41.211790120811976,0.005165612702731125,24,2.0416666666666665,18,9.717179551426547,0,49,8,24,0,41,RuleBasedPlanner,partition_ann,41.211790120811976,24,2.0416666666666665,18,9.717179551426547,0,5000,0,0.0,0.0,0.582357619740473,partition_ann,0.21999998716637492,1.0,1,-0.0659088028773636,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,111,exact,0.4188999882899225,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,40,4960,0,0,40,,,,,,,,0,,,,,,partition_ann,0.2589999930933118,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,111,global_filter,2.4942999589256942,0.2,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.2589999930933118,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,111,partition_ann,0.2589999930933118,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,93,53,36,0,40,,,,,,,,0,,,,,,partition_ann,0.2589999930933118,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,111,hybrid,0.2930000191554427,1.0,1.0,40,41.339623358057246,0.03349058395143114,36,2.5833333333333335,18,9.717179551426547,0,93,53,36,0,40,RuleBasedPlanner,partition_ann,41.339623358057246,36,2.5833333333333335,18,9.717179551426547,0,5000,0,0.0,0.0,0.8708352199581293,partition_ann,0.2589999930933118,1.0,1,0.13127423540077662,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,112,exact,0.3955999854952097,1.0,1.0,25,24.898618209491335,0.0040552716203465875,18,1.8888888888888888,18,9.71717955142654,0,25,4975,0,0,25,,,,,,,,0,,,,,,partition_ann,0.19719998817890882,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,112,global_filter,2.5934000150300562,0.2,1.0,25,24.898618209491335,0.0040552716203465875,18,1.8888888888888888,18,9.71717955142654,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.19719998817890882,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,112,partition_ann,0.19719998817890882,1.0,1.0,25,24.898618209491335,0.0040552716203465875,18,1.8888888888888888,18,9.71717955142654,0,34,9,18,0,25,,,,,,,,0,,,,,,partition_ann,0.19719998817890882,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,112,hybrid,0.41580002289265394,1.0,1.0,25,24.898618209491335,0.0040552716203465875,18,1.8888888888888888,18,9.71717955142654,0,25,4975,0,0,25,RuleBasedPlanner,exact,24.898618209491335,18,1.8888888888888888,18,9.71717955142654,0,5000,0,0.0,0.0,0.7229316843429654,partition_ann,0.19719998817890882,1.0,0,1.1085195122599156,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,113,exact,0.3906999481841922,1.0,1.0,21,23.086084739047145,0.09933736852605451,15,1.8,18,9.71717955142654,0,21,4979,0,0,21,,,,,,,,0,,,,,,partition_ann,0.16680004773661494,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,113,global_filter,2.510200021788478,0.2,1.0,21,23.086084739047145,0.09933736852605451,15,1.8,18,9.71717955142654,0,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.16680004773661494,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,113,partition_ann,0.16680004773661494,1.0,1.0,21,23.086084739047145,0.09933736852605451,15,1.8,18,9.71717955142654,0,27,6,15,0,21,,,,,,,,0,,,,,,partition_ann,0.16680004773661494,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,113,hybrid,0.4044999950565398,1.0,1.0,21,23.086084739047145,0.09933736852605451,15,1.8,18,9.71717955142654,0,21,4979,0,0,21,RuleBasedPlanner,exact,23.086084739047145,15,1.8,18,9.71717955142654,0,5000,0,0.0,0.0,0.6497420489247979,partition_ann,0.16680004773661494,1.0,0,1.4250592283718295,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,114,exact,0.3532999544404447,1.0,1.0,9,9.165409190970191,0.018378798996687904,9,1.5555555555555556,18,9.71717955142654,0,9,4991,0,0,9,,,,,,,,0,,,,,,partition_ann,0.10499998461455107,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,114,global_filter,2.641200029756874,0.0,1.0,9,9.165409190970191,0.018378798996687904,9,1.5555555555555556,18,9.71717955142654,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.10499998461455107,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,114,partition_ann,0.10499998461455107,1.0,1.0,9,9.165409190970191,0.018378798996687904,9,1.5555555555555556,18,9.71717955142654,0,14,5,9,0,9,,,,,,,,0,,,,,,partition_ann,0.10499998461455107,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,114,hybrid,0.36369997542351484,1.0,1.0,9,9.165409190970191,0.018378798996687904,9,1.5555555555555556,18,9.71717955142654,0,9,4991,0,0,9,RuleBasedPlanner,exact,9.165409190970191,9,1.5555555555555556,18,9.71717955142654,0,5000,0,0.0,0.0,0.9819528852969104,partition_ann,0.10499998461455107,1.0,0,2.463809797293177,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,115,exact,0.360800011549145,1.0,1.0,28,29.3143886832654,0.04694245297376425,21,2.142857142857143,18,9.71717955142654,0,28,4972,0,0,28,,,,,,,,0,,,,,,partition_ann,0.1446999958716333,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,115,global_filter,2.570000011473894,0.3,1.0,28,29.3143886832654,0.04694245297376425,21,2.142857142857143,18,9.71717955142654,0,200,197,0,5,3,,,,,,,,0,,,,,,partition_ann,0.1446999958716333,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,115,partition_ann,0.1446999958716333,1.0,1.0,28,29.3143886832654,0.04694245297376425,21,2.142857142857143,18,9.71717955142654,0,45,17,21,0,28,,,,,,,,0,,,,,,partition_ann,0.1446999958716333,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,115,hybrid,0.145500001963228,1.0,1.0,28,29.3143886832654,0.04694245297376425,21,2.142857142857143,18,9.71717955142654,0,45,17,21,0,28,RuleBasedPlanner,partition_ann,29.3143886832654,21,2.142857142857143,18,9.71717955142654,0,5000,0,0.0,0.0,0.7163717526877235,partition_ann,0.1446999958716333,1.0,1,0.005528722283478155,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,116,exact,0.4181999829597771,1.0,1.0,39,39.455113730935416,0.011669582844497848,31,2.3225806451612905,18,9.71717955142654,0,39,4961,0,0,39,,,,,,,,0,,,,,,partition_ann,0.24189997930079699,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,116,global_filter,2.7590999961830676,0.5,1.0,39,39.455113730935416,0.011669582844497848,31,2.3225806451612905,18,9.71717955142654,0,200,195,0,5,5,,,,,,,,0,,,,,,partition_ann,0.24189997930079699,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
static_n5000_d32,11,116,partition_ann,0.24189997930079699,1.0,1.0,39,39.455113730935416,0.011669582844497848,31,2.3225806451612905,18,9.71717955142654,0,72,33,31,0,39,,,,,,,,0,,,,,,partition_ann,0.24189997930079699,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,116,hybrid,0.22089999401941895,1.0,1.0,39,39.455113730935416,0.011669582844497848,31,2.3225806451612905,18,9.71717955142654,0,72,33,31,0,39,RuleBasedPlanner,partition_ann,39.455113730935416,31,2.3225806451612905,18,9.71717955142654,0,5000,0,0.0,0.0,0.7857029689840673,partition_ann,0.24189997930079699,1.0,1,-0.0868126791167065,0.0,5000.0,0.0,0.0,1.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,117,exact,0.35960000241175294,1.0,1.0,5,4.703289564000874,0.059342087199825144,4,2.25,18,9.71717955142654,1,5,4995,0,0,5,,,,,,,,0,,,,,,partition_ann,0.10030000703409314,1.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
static_n5000_d32,11,117,global_filter,2.7266000397503376,0.0,1.0,5,4.703289564000874,0.059342087199825144,4,2.25,18,9.71717955142654,1,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.10030000703409314,1.0,0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
